company,datePublished,ratingValue,reviewBody
Wayfair Canada,2019-10-09T01:00:46Z,1,"I wish I could give zero stars. This was the worst experience I’ve ever had with a company. I ordered a playground for my kitten and the day it was supposed to come I waited all day, the next day I noticed the delivery status went “unavailable” so I looked at history of shipment and it said “fed ex reporting missing paperwork from WayFair”. Well no wonder I didn’t get my delivery. I called FedEx and they said they tried to reach WayFair multiple times but they weren’t answering their requests for the paperwork. I called WayFair and the guy laughed and said there’s no way, and that it must be FedEx’s mistake. This did not help my situation and there was no empathy or understanding to how frustrated I was having to call around. I was supposed to get a call back in 48 hours from a “case manager”.... it’s been a week and a half and here I am STILL waiting for this case manager to call me back and spending my 5th night calling WayFair customer service and being told complete nonsense by people who have no idea what’s going on or any sense of understanding to how frustrating this is. I’m told different information by every single one of them and they have no idea the status of my order or date I’m getting it.

I’ve lost hope I’ll ever get this product and I’ve wasted hours of my life on the phone to the point I don’t even want to go through trying to cancel it because I don’t trust them to refund me. 

Would NOT recommend."
Wayfair Canada,2019-10-03T00:59:29Z,1,"I am extremely disappointed with how Wayfair handled a recent transaction of mine. I purchased an 8 X 10 area rug from the website, however, when it arrived at my house it was the wrong size (3 X 5). I immediately called Wayfair without even opening the package, and spoke to a customer service representative who was wonderful and acknowledged the mistake Wayfair had made. Turns out, the pricing they had listed on their website was wrong, and if I wanted the 8 X 10 I would have to pay an additional $300. The woman agreed with me that it was a mistake on the website and Wayfair's side, and that the price should be honoured on my end. I was advised that a new, 8 X 10 rug would be on it's way to me at no additional charge - great! The next day, I received a missed call and subsequent voicemail from someone else at Wayfair saying that there had been a mistake, and that I would not be receiving a new 8 X 10 rug at no cost, and if I wanted that size I would have to cough up the difference. How is that right? I purchased what was quoted on the website and that price/size should have been honoured, regardless of any website glitches they may have experienced. I spoke to a manager and they were unable to change the outcome either. Now I have to deal with returning the old rug before I can even receive my refund in full on my credit card. Poor customer service, poor loyalty to your customers and overall poor business practices in Wayfair failing to own up to its mistake and make the situation right. I am very unhappy with the transaction and the service received and will not be ordering from this site anytime soon."
Wayfair Canada,2019-10-02T23:05:42Z,1,"Waited for 6 weeks for a bedroom set. After 6 weeks, I was told that the set arrived at the delivery centre but is missing some pieces that are lost."
Wayfair Canada,2019-09-26T18:06:49Z,1,"Ordered a chair which took 3 weeks to ship, but the delivery guy decided that it was easier to leave a post-it note than the actual chair at my apartment, in which i was waiting. So after 3 weeks, I have to wait another few days and then drive an hour to pick it up.

On the way to picking up the chair I'll be passing a number of furniture stores, any one of which will be the destination for my next purchase rather than wasting my [censored] time with these clowns."
Wayfair Canada,2019-09-23T21:40:00Z,1,"I ordered a bed for my daughter. After a week and a half of Wayfair telling me it was shipped I called FedEx and was told they never received the package. Wayfair told me then that the bed was out of stock and issued a refund which takes 3-5 days to get to me. I've already waited almost 2 weeks and now have to wait for my refund before I can actually go buy a bed from a real store. This is the first and last time I use Wayfair. Oh, I forgot to mention they offered me a whopping 10 percent off my next purchase for my inconvenience."
Wayfair Canada,2019-09-22T16:08:02Z,5,Got an tv stand and hutch. Hutch had been damaged and when I took photos and chatted online with wayfair customer service they immediately issued a credit to me. Love the furniture and was able to make it work. Would definitely buy other things as their customer service is best I've ever dealt with.
Wayfair Canada,2019-09-16T17:33:01Z,1,"Shipped me the wrong item to return it was a nightmare!!! First and last order ever with this company!!!!!! 
I will never recommend not will I order from wayfair... ordered a mattress and they shipped me a furniture wall so heavy and it took me days to resolve.  How do you ship a wall instead of a mattress??!?? Lost my deal on the mattress just a complete and total nightmare"
Wayfair Canada,2019-09-16T04:04:38Z,1,"Purchased many of their pieces of decor and a console table and financed through Paybright. My order has gone through on Paybright and received their loan agreement but all the items are still sitting in my Wayfair cart. It’s as if they were not purchased. I don’t want to put the order through again for fear of being double charged, especially if the first order went through; I’m beyond frustrated because I cannot get through to customer service. I do not want to be financially tied to an agreement for 12 months and paying the monthly amount plus interest if the purchase has not even gone through!!! How can someone’s website be this broken???"
Wayfair Canada,2019-09-10T02:21:04Z,1,"the worst product i ever have recieved, i am so disappointed, damaged, looks like crap and return policy is i have to pay to return garbage they sent me,."
Wayfair Canada,2019-09-09T17:04:23Z,1,"I wish I had checked the reviews before I bought a set of dishes from Wayfair.  I ordered them August 28th, 2019.  Shipping said I would receive them On Friday, Sept. 6th.  Today, Monday Sept 9th and no delivery as yet.  I called and they searched and said the package was still in customs and they didn't know how long before I would receive it. How could it still be in customs when the tracking # says it arrived in Quebec last Wednesday and has been sitting there since then. 
I will NEVER shop Wayfair again!"
Wayfair Canada,2019-08-30T13:08:13Z,1,"Wayfair website is very misleading,products don't look the same when received!
Also,customer service is EXTREMELY poor in informing customer's, or helping with issues,and that includes speaking with supervisors. 
On top of that, I've had packages lost in transit!!
They dont seem to put their customer's first when needed most.All they care about is taking your money for an order,and beyond that,customer service is lacking,so say the least.I will shop elsewhere."
Wayfair Canada,2019-08-27T19:43:08Z,1,"It's purely a fake business that exists only on social media and/or on worldwide web. Probably three people (working from their homes in China, US & Canada) are running this business. They take orders from customers and then place the similar orders to different suppliers. These suppliers most of the time don't have stuff in their stocks or sometimes ship very late. Fake carrier's tracking numbers are provided and bogus status updates are entered online. Delivery is promised in 3 days but it never comes or arrive very very late. Customers money is used during this time and on complaints they are asked to wait and certain kinds of discounts are offered. If suppliers by chance ship the stuff they move it forward to the customers or after using customers' money for weeks they refund it back. The whole comment is based on my personal two experiences with wayfair.ca. In short, it's better to stay away from this business."
Wayfair Canada,2019-08-26T21:31:49Z,1,"I have placed an order with Wayfair.ca on August 1, 2019 for the futon sofa with the delivery on August 14, 2019. The day before the expected delivery I have contacted Wayfair customer service and the lady named Deborah E. after checking her system told me that delivery will be on time and I should wait for Fedex next day. I took a day off and that day was wasted for nothing as the delivery never happened. I have called Wayfair and they checked it again, that time my case was escalated to the supervisor Sarah. She told me that the item I have ordered is on back order and she is very sorry, she has adjusted the price for me as a compensation for the trouble for about $150 and promised the ""for sure"" delivery on August 27, 2019. On August 26, 2019 I have called Wayfair and talked to Megan, I have asked her the same question ""when my item will be delivered?"". She promised me to check with the warehouse and call me back. In an hour she left me a voice mail confirming the delivery on August 27, 2019. In an hour after I checked Wayfair website and it was saying there that the delivery will be on September 4, 2019. Sounds like Groundhog day. At this point I called Wayfair and talked to the supervisor Scotty who has transferred me to another lady who said that the item is on back order and they don't know when it will be delivered.
After so many lies and unfulfilled promises I have cancelled my order with Wayfair.
They don't know what is going on with their warehouse and because of that they are selling ""air"" or in the other words they don't have stuff they are selling.
I have wasted a month and now need to rush through local stores to find the sofa as I have guests coming in a week.
Stay away from Wayfair! They lure customers with fair pricing but behind their website is nothing but the trouble.
Boris"
Wayfair Canada,2019-08-23T15:38:22Z,5,"I love these products and the people I have dealt with.
I am a new customer as of this year.
I ordered 4 different items over 8 months.
Only 1 product did I have to return.
I have spoken to several people over this time and I must say, everyone of them is helpful, knowledgeable and friendly.
Can't recommend this company more!!!!"
Wayfair Canada,2019-08-22T15:50:04Z,1,"I ordered a sectional on July 17th. After 2 weeks the delivery day is coming. The delivery team took out 2 different sectionals before realizing that none of them is mine. They inform me that they don’t have it and leave. I call the call center, they order another one and inform me that I have to wait another 2 weeks. After 3 weeks the sectional is finally scheduled for delivery. The delivery team comes and again, they tell me that they have something for me but it’s different than what I ordered (the name of the label was different than the name of the couch for my order) so they take back the couch and leave. I call again the call center that it’s telling me that that was the right couch. I tell them to send the delivery team back if they already have it. The representative is telling me that she won’t send them back because I should have took it in that moment. I told her that it would have been impossible to take the couch against the delivery team will. It was not like I would have grab it and run on the stairs with it. I explain that this is the 2nd time when I ask vacantion from work just to receive the couch and the 3rd time it’s really not possible so I insist to bring me back the couch. The lady is transferring me to the delivery department where I try to explain again what happened. The lady from there was not interested in my situation, I had the feeling that she was not even listening what I was saying. I was asking a question and the answer was “aham, go on”. Bad customer service and unprofessional. I’m never going to try this again."
Wayfair Canada,2019-08-22T14:16:31Z,1,"Very poor customer service. I ordered 2 sofas one month back. When they delivered the sofa, one of the sofas was of the wrong color. After 10 days of the complaint, when they come to replace the wrong sofa, the replacement was also of the wrong color. I don't know how many days they will take now. I also had a bad experience in the past as well. I purchased a divider and when it reached me, it was already damaged."
Wayfair Canada,2019-08-20T19:52:49Z,1,"A Wayfair.ca ad popped up in an email from a CNN subscriber list offering me a Black + Decker 5-cup switch coffee maker for $9329.62.
Seriously??? It sells on Amazon.ca and at Walmart.ca for less than $30.00 Major screw-up."
Wayfair Canada,2019-08-12T18:21:32Z,1,"So so bad, order a bed july 3rd we are august 12
Not shipped yet, this is a joke !
I received for now 4 Shipment delay emails !!!!
Once I called the guy told me that it was already shipped the day before AND IT WASNT TRUE ! 
What the hell is wrong with them ?!"
Wayfair Canada,2019-08-07T20:46:38Z,5,"I have ordered thousands of dollars worth of products from wayfair. Every single item was amazing quality. One return and the best return service I have ever had. Wayfair , you are amazing."
Wayfair Canada,2019-08-07T16:46:44Z,5,Wayfair customer service is exceptional. I believe every company should try to replicate Wayfairs value of customer service. I truly have not experienced better customer service then I have numerous times with Wayfair. I appreciate the time and understanding each customer service rep at Wayfair portrays.
Wayfair Canada,2019-08-05T22:31:07Z,1,"So over priced I see a few things I paid 25.00 for and they have it over $80.00 on sale or clearance how is that possible 
I think some of these stores need a reality check with there pricing with having internet it is high time people started shopping around online so these stores quit gouging people."
Wayfair Canada,2019-07-29T17:20:30Z,1,"Terrible service. I ordered a swing bench that was given as multiples currently in stock -- it didn't ship for about 6 weeks. It arrived broken. They agreed to replace by taking the broken part from a complete bench in stock to expedite it, but needing 10 days even just to send it out. From current stock of 7. It did not ship on time. I complained. They now will re-order the entire bench. BUT they sent me a link to having ordered the wrong size and wrong final finish of bench. Will I now get the wrong size, and start this nonsense all over again?? I found them very slow to respond; I thought they have givcen inappropriate and inattentive responses."
Wayfair Canada,2019-07-28T21:21:00Z,2,"Great delivery service but product not as good as expected.
I ordered an expensive chaise lounge over $1000. Gorgeous when delivered but after 2 years structure and fabric did not hold up. Also bought an area rug that was ok but not as nice as the photo."
Wayfair Canada,2019-07-28T20:28:55Z,5,"My first order on wayfair and it was amazing!!! I ordered a blanket holder, which came in 2 days after I ordered it. And I also ordered a shelf which came in 7 days later. Amazing!!! Great condition!!! Amazing prices!!!"
Wayfair Canada,2019-07-17T12:11:03Z,1,"Just like everyone here, ordered a desk and the day it was supposed to ship, got email that it was on backorder... I would receive it in 2 months (probably not)"
Wayfair Canada,2019-07-12T02:12:51Z,1,"I would put zero stars it it was possible.
I bought a set of pool chairs 11 months ago and I did not received them yet. After being told they were back order and the delivery date postponed 9 times, (They always offered to refund my order every time) I was finally told that they were actually in stock and that the warehouse would refuse to send them because the price they sold them to me was to low.  So, to "" help me solve my problem"" they offered to sell them to me at a higher price....
What kind of business does that..."
Wayfair Canada,2019-07-10T00:03:07Z,1,"I ordered a yellow and blue bathroom vanity and received a solid white one. Weeks after I expected the delivery.  Then the scheduled delivery time messed up, so they rescheduled for the next day.  Then it was late. Late again.

Two people in our house missed a day and a half of work.  Crystal, the service rep, refused to even acknowledge that the photo was a gross misrepresentation of the product. Instead she insisted that myself, my partner, and two delivery drivers could not distinguish yellow or blue  from white. Even after being told I would accept the delivery and pay if only she presented me with respect and honesty.

She apologized for the fact that I was mistaken and processed the return. My kids are still brushing their teeth in the kitchen sink.

Horrid."
Wayfair Canada,2019-07-04T19:03:47Z,5,"After the many negative reviews we were worried.  However, this is our experience:
1. Arrived in under 24 hours - no damage to box or contents
2. We assembled carefully; the drawer fit and the desk is very stable

We are satisfied customers."
Wayfair Canada,2019-07-03T19:49:53Z,1,"This is literally the cheap unreliable chinese products that they resell you 5000% more pricy. Guys, just go to your local Dollarama or Costco, you'll have way better and tested quality for half the price. You'll be able to see and touch the goods before buying, in addition to contribute to our economy and jobs by encouraging North American companies.
Wayfair looks like a basement-runned unprofessional company that just went big too fast because of massive ads"
Wayfair Canada,2019-07-03T17:51:32Z,1,"haven't ordered from wayfair since i purchased my christmas tree in 2017 with free shipping.  Something changed and now free shipping no longer applies to my orders!  

Will never order from wayfair again until that changes."
Wayfair Canada,2019-07-03T14:04:06Z,1,"Pretty discussed with the way wayfair treats there customers i guess by accident i returned a item with the wrong reason and now i am being charged to ship it back and now that it is closed i am screwed for paying the shipping for something that wasnt even right so i will give my comment on ur social media pages google reviews till someone contacts me with a proper fix for this mistake

The info below will help us provide the best service for you.

OrderID: 2832574455
CustomerEmail: 
ProductName: Catharine Outdoor 4 Piece Sofa Seating Group with Cushions"
Wayfair Canada,2019-06-20T23:50:35Z,5,"I've only ordered once from wayfair, but I had no issues with it whatsoever. The item got delivered on the day that they said it would. I ordered a litterbox enclosure; I thought the price was fair and it's a great looking piece of furniture."
Wayfair Canada,2019-06-11T22:49:11Z,2,Contacted customer support via email to get correct tracking info. Amy T couldn’t find it and escalated but I was asked to wait two business days for answers. It was supposed to be here today and they have no idea where it is. Cancelled the order via telephone which was easy and the only reason they get two stars. Will NEVER order from Wayfair.ca again. They even offered 10% off my next order. Why would I use them again when they couldn’t get it right the first time? They would have been smarter to offer a discount on the order I already placed that they couldn’t deliver on time.
Wayfair Canada,2019-05-28T18:48:29Z,1,Won't be ordering from this site again. you should really notify the CUSTOMER of the cancellation process with some sort of a time period. I had cancelled an item 12 hrs later and since you DON'T check your business on the weekends the cancellation doesn't get processed. You reps blame it on the supplier BUT it's your website that we order from??!!
Wayfair Canada,2019-05-18T11:42:18Z,5,"Wonderful customer service.  We order a pool table (of all things!) but were not happy with the quality of it. We immediately took pics of the few imperfections on the table and sent them to Wayfair.  Without hesitation , they asked what we would like: exchange the table?, full refund?, discount? Whatever we wanted.  We took a few days to think about it (we were actually in shock of not having to fight with them) When we called them to advise,they put us in contact with the delivery company to arrange a date for pick up. We did not even have to dismantle it!  this was just too easy.  We then thought...OMG how are we going to get our money back?  We checked our credit card on line and saw that the day we told them we wanted to return it....they credited our credit card....they didn`t even have the table back yet!  I was sooo impressed.  Now, Wayfair is the first place I look for anything!"
Wayfair Canada,2019-05-17T19:48:31Z,1,"Buyer Beware. I highly recommend you review the multitude of complaints below and notice the pattern.  In case you haven't noticed, Wayfair's advertising and promises of quick delivery have become ubiquitous. Everywhere we turn we see Wayfair. It has become obvious that the company is trying to grab a share of the home delivery market. We were also fooled by these promises and as a result, we thought we would try Wayfair as a means to avoid having to drive to a storefront and shop. We ordered five distinct items. 

Everything that was relayed to us regarding delivery details was dishonest. Items that were going to arrive in just a few days kept getting pushed further and further back with no concrete information ever being available. This meant we had to take time off, unnecessarily stay at home, and postpone other activities based on Wayfair's BS. As a result, we cancelled our five orders.

In a nut shell, they get you in the door and hook you with their promises of short delivery times and seemingly good prices but then go on to shaft you with inadequate follow through as they drag out delivery dates. 

And then after we phoned and cancelled our orders on the phone with the Wayfair agent and after we told our order was cancelled, a week or so later Fedex started showing up dropping off parcels we already cancelled. One was left in the rain outside of our gate close to the roadway. On two other occasions we sent Fedex away telling them we had cancelled. Fedex would sneak back and drop the parcels off when we were not at home. What a friggen gong show Wayfair has created. Never again! 

With same day delivery service about to be offered by Amazon, I am not sure how this place stays in business."
Wayfair Canada,2019-05-16T18:56:38Z,1,Horrible! Unusable products and horrible return policy. Requires you to provide pictures of defects and answer several questions and then on top of it they want you to dispose of it. How am I supposed to dispose of a huge piece of furniture? What a horrible business! Rude online customer service.
Wayfair Canada,2019-05-03T16:09:27Z,1,"Very poor experience with Wayfair!! Would not buy from them ever. 
Tried to order a 9x12 carpet, first it was on backorder for 2 months then they advertise ""FREE shipping"" on orders over $150..(mine was $950) when I put in my postal got a message can't deliver to that area. After 6 weeks of phone calls and emails I gave up. My neighbor, same postal code was able to get a carpet in October delivered right to her door at NO Charge! They even went so far as to tell me they would deliver to my remote area (southeastern BC) for $350...ya kidding me! Not the north pole folks."
Wayfair Canada,2019-05-03T16:00:48Z,2,"Keep in mind I haven't even received the desk I ordered yet and it may be wonderful and on time. If you hate ads as much as I do, do not even visit their website. I bought a desk and now I see ads for that exact desk I have already bought on EVERY SINGLE OTHER WEBSITE I VISIT NOW. It's on my facebook, it's on both my emails, it's on google, it's on porn sites, it's on my freaking Pokemon scanning app.I only ordered it two days ago and I am fed up of being spammed with their advertising, especially for something I have already purchased. 

I should have known better. My ex sent my a link for a couch she was going to buy around January and they spammed me after that too. The amount of money they spend on advertising will ensure I never visit their site again."
Wayfair Canada,2019-04-24T21:28:18Z,2,"I'm another one of those people who used to order and get free shipping.  Now they've decided that my town of approx. 10,000 people is ""out of their free delivery area""......even though we're not that far from one of the biggest cities in Canada.  No more Wayfair for me.  When I add shipping costs, the prices are no longer reasonable.  The people I talked to were nice.....the new policy isn't."
Wayfair Canada,2019-04-24T17:24:36Z,1,"My husband and I ordered what we thought was a table and chairs, when it arrived it was only the table.  The description says seating for 4 but does not say chairs not included nor does it direct you to a site to purchase the chairs.  When we called to return it they did not tell us that someone had to be at the house for it to be picked up - no one had to be there for them to drop it off.  When I explained that we both work, they just said that then we would have to find a FedEx site to take it to.  The table weighs about 100 lbs I don't think I will be carrying it into FedEx, my husband and I could barely lift it to get it into the house and find out that it was wrong.  So sad and disappointed in this company and their staff.  We ordered the table as are moving and downsizing, we move this Friday, little to say we have no table and chairs now and still not sure how we are going to get it returned."
Wayfair Canada,2019-04-22T18:37:00Z,1,"Buyer beware.  Especially Wayfair Professional clients for Canada.   They cannot deliver during business hours.   You will need to Incur overtime for you employees to wait for the carrier AMJ who will only call the day before  after holding onto your product for almost two weeks.  

Needless to say. Ordered the product over a month ago. Out over $6,600 and never got.  Now going through the disastrous return procedure of a product I never received. 

Neither party could care less.  Wayfair or AMJ.  Too bad so sad you are unhappy.  Next customer please"
Wayfair Canada,2019-04-20T21:07:49Z,1,"If you are getting items shipped and delivered in Halifax, DON’T. Save yourself the headache. I ordered a bed frame, and I set up a time with dispatchers at AMJ for a certain day between the hours of 9am-1pm. It was 12:30pm when I decided to call and make sure they were coming because I hadn’t heard anything.... I called AMJ Halifax and Sandra said that they are on their way and they’ll be at my house before 1pm. That was not the case. It’s 1pm and still nothing. I called back and spoke with Al (said he’s a manager, no way could/should be a manager) he was rude, inconsiderate and had NO respect for me or my time. I explain to him that I am now late for work, I allotted for this time (mind you they have a 4 hour window to deliver) and I am now frustrated. He proceeds to explain that they are running behind schedule and that they should be at my house SOON. I asked how long “soon” meant and he couldn’t tell me.... anyways, I couldn’t wait any longer as I was late for work, so I asked Al to tell the drivers to come after 5pm, he said ok and that he would arrange that. I get to work at 1:30 and receive a call at 1:41pm, the drivers are at my house. Al didn’t tell them NOT to come, and he didn’t reschedule them for 5pm...
This was a disappointing experience with Wayfair, and the way I was treated was unacceptable and I will never purchase from Wayfair AGAIN if they use AMJ delivery services (or whatever they’re called) for Halifax, NS."
Wayfair Canada,2019-04-18T16:19:56Z,3,"My first time to order from wayfair.And I can say I am very satisfied of their service.The product came 1 day late from the date it was expected but I don't mind,I got my order in good shape and good quality.I am still waiting for another item that I ordered and hoping to get it on the date that they mentioned.Thank you wayfair"
Wayfair Canada,2019-04-18T00:35:23Z,2,"Just finished talking with waifair customer service for the 3rd time in a month. First time I called to ask them to send hardware for the item they had delivered as it was missing from the box. Okay experience and they promised they would ship the hardware. Was it happy as I had to wait another week to get it... But it never arrived... Wife called to check and they said they could not figure out what happened, gave her a small discount and said they will ship the hardware again... And a week later it did not arrive... So I called and was told it was shipped but the service agent could not figure out where it is. Put me on hold Nd came back saying warehouse is closed and that someone will call me to advise on the status of the order... But they could not promise when I would get the call.. I said forget it and wanted to return it but the process of doing it, as explained to me by the customer service person (who was polite and all), seemed quite cumbersome... So I decided to wait and see if I indeed do get a call back and wayfair can sort this out... But judging by the negative reviews here my hopes are not very high... Should have done some research before we decided to try wayfair. And this will likely be our one and only try... Two weeks later I did get the hardware but it involved several more phone calls to waifair and Loomis (company waifair paid to deliver the product) and only a couple more broken promises...."
Wayfair Canada,2019-04-12T17:31:55Z,4,"I’ve had good experiences with Wayfair when I went in without high expectations. Ordered off them multiple times and have always been happy with the products, while they can take awhile to deliver.
They very obviously use aggressive advertising techniques and do whatever it takes to reel you in to make a purchase.
Their sales are usually just tactics to get you to make a purchase. The sale price is seems to be what the item is actually worth. 
As someone else has mentioned, they advertise free 1 day shipping, then change the delivery day to a week after you’ve already gone thru the ordering process. 
That being said I’ve ordered a comforter off them that ripped the first time going thru the wash and their customer service representative gave me a full refund after only one email. That was my first purchase and that’s why I’ve continued to order off them. 
Just don’t expect quality service when you’re ordering from a discount furniture website."
Wayfair Canada,2019-04-12T13:24:19Z,1,"I used Wayfair for the first time in August last year when I ordered two beds for my kids. Both were delivered damaged. It was a very lengthy and frustrating process to get the damaged items replaced but eventually it was done. I decided to give them another try this year. The headboard I ordered was delivered damaged, the desk I ordered was delivered damaged and I am still awaiting delivery on 2 more items. So far I have yet to receive something from Wayfair that is not damaged. The replacement process is frustrating and they keep changing the expected date that the replacement items will be delivered. Don’t make the same mistake I did by believing that receiving your goods damaged is an exception. At Wayfair it is the rule."
Wayfair Canada,2019-04-11T19:04:28Z,1,"I loved Wayfair until they decided to charge for shipping. It was the whole idea to not pay for shipping.  I understand that UPS and Fedex is charging a surcharge to deliver to my small town of approximately 3,000 plus. The buck gets put onto the consumer as usual and I am not going to pay it so unfortunately it ends my shopping relationship with Wayfair.  Will spend my hard earned dollars where I can get a good deal."
Wayfair Canada,2019-04-11T15:05:47Z,2,"Ordered a coffee table off of Wayfair.ca...all the way through the ordering process it said ""order this item within the next 16 hours to receive free 1-day shipping.  So I ordered it right then and there as we really need a coffee table. I went to check out, added my address and still says ""this order qualifies for free 1-day shipping, receive it Friday April 12"".  As soon as I confirm the order and they had my money, I get an email saying my order will arrive April 17...that's a WEEK not 1-DAY...so I contacted Wayfair and they said ""well the item is coming from the US so we can't guarantee any shipping date"" which is complete BS since I ordered it from wayfair.ca not Wayfair.com so this ""it's coming from the US"" is an unacceptable answer. They already knew they were shipping from the US to Canada before I completed my order. I found this whole situation to be very misleading.  Right up until the moment they actually had my money I was getting free 1-day shipping.  They take my money and suddenly that is no longer.  Lying to your customers isn't the way to keep customers.  This will be my first and only purchase from Wayfair.  I will never purchase from them again."
Wayfair Canada,2019-04-11T10:24:25Z,5,Amazing products. Exceptional customer service. When I received a damaged item customer service responded immediate and made arrangements that were more than fair. Just placed a $2200 order. Love Wayfair.ca
Wayfair Canada,2019-04-10T04:02:15Z,5,this company is very fair I have been dealing with them for a few years now............something not suitable just return it with no hassle at all.
Wayfair Canada,2019-04-09T17:04:34Z,3,"I have purchased many items from Wayfair.ca and it always came with free shipping anytime my order was over $75, now all of a sudden I am being charged for shipping.  I was told it was only for specific items so I kept adding random items to my cart and the shipping keeps getting bigger and bigger.  Its false advertising, they should change the words in their commercial jingle."
Wayfair Canada,2019-03-29T16:54:02Z,5,I Love Wayfair - they are an amazing company and their customer service is fabulous ! I have bought furniture and other items from them and am very pleased with the products. They have many things on sale as well.
Wayfair Canada,2019-03-22T12:05:55Z,1,"Never ever I will use this company - Wayfair Canada. Before you buy something they are very polite with you, but when item is paid and delivered they avoid any contacts with you and do not answer your E-mails. I bought Outsunny 10 x 10 gazebo by Aosom XAO01711. It was advertised that mosquito netting and privacy curtains included but after boxes were opened I found only privacy curtains, no mosquito netting. Also there is no instruction manual for assembling this gazebo and it is very difficult to understand how to start to set up the gazebo. I E-mailed Wayfair several times asking to let me know where can I get assembling instruction, but never received any replies ."
Wayfair Canada,2019-03-21T15:25:30Z,1,"the price discrimination is beyond your imagination, for something.priced 29.99 on wayfair.com you have to pay 69.99 canadian with wayfair.ca. I spend few hours to compare the prices between wayfair.com and .ca and noticed the huge price differences are really not reasonable"
Wayfair Canada,2019-03-20T17:54:03Z,1,"I bought a sofa-bed 19 Feb, free shipping. I only received it 12 March, almost one month later (Total $767.06). Today, 20 March, I'm trying to return it because the sofa is really hard, not comfy at all. But they are charging me $111. This is insane! I was expecting a fee, but not that much. So, if you're planning to buy something like that online, or even mattress, DON'T BUY IT! You'll lose money! Go to a physical store to try it or always chose places that allow you to test it first. It was my first order, it will be my last one."
Wayfair Canada,2019-03-19T15:00:02Z,1,"This is the 2nd time this has happened...My mother and I have ordered many items at Wayfair.ca and it was always free shipping when the total is over $75.  For some reason, every time we go to make another purchase a few months later, it says:  This postal code is outside our normal delivery zone, and we are unable to offer free shipping, which is false, as we both live in the same area and it was always delivered free shipping before.  I was getting ready to order quite a few items as we will be doing some big renovations this year, but if this is not fixed for good....we'll be doing our shopping with other companies and tell our friends and family as well. Thank you !!  ****Received a reply from Wayfair today March 19, 2019 by email and they will NOT fix it...Somehow our postal code is NOT in their FREE delivery area anymore...I'll spread the word out to all our friends and family to make sure they are aware of the NEW shipping charges and false advertising....We are now April 16, 2019 and they still will not fix the postal code problem...It's stupid because if I cross our town bridge then it's free and I am not even 1/4 mile away LOL"
Wayfair Canada,2019-03-17T22:15:16Z,1,"Horrible customer service- no transparency 

Prices are inflated and they do not deliver without incidence of damage.  Additionally they don't delivery on time.

Buyer beware better to go to a reputable shop in your neighbourhood before rolling the dice on wayfair.

Wayfair does not deserve Canadian's business custom.
Run!!!!"
Wayfair Canada,2019-02-26T18:06:13Z,5,"I'm totally confused by all the bad reviews of Wayfair. It looks like Wayfair may be getting a bad rap for issues beyond their control.

We're redecorating and over the past year I've probably purchased 2 dozen items from Wayfair. We've found the selection, value and customer service to be amazing. Totally recommend."
Wayfair Canada,2019-02-24T03:25:34Z,5,"So far I have only made a few orders through Wayfair. I am very pleased with the product. The ease of use for their website and the quick delivery. I intend to continue to order from Wayfair when the need arises. The only negative is, I could do without the multitude of emails. Way too many. One or two a week would be more than sufficient. Ease up guys. I haven't forgotten you! I'll be back for more! 😁"
Wayfair Canada,2019-02-22T23:42:26Z,1,Ordered a 4 gallon hot water tank they had advertised for 70% off.  A few days later received an email that it was a price error and cancelled my order and removed the product.  They should be honoring the advertised price be it a mistake or not.  Will not be shopping here again.
Wayfair Canada,2019-02-22T03:07:26Z,1,"Sorry, but this may well be my first and last purchase from wayfair. I have now missed three days of work waiting to get the delivery.  Weather has been fine enough everyone else is delivering fine. And Fedex has been absolutely atrocious. I will literally boycott wayfair based on having this terrible company serving them. My purchase was over 600 dollars and promised for the 20th with was over a week wait. And I've had nothing but headache between wayfair and fedex. If it's not here tomorrow guarenteed return and I'll take my money elsewhere."
Wayfair Canada,2019-02-17T17:45:21Z,3,"Bought a couch a few months ago(September), one of the 9 year old kids sat on it yesterday and we heard crack, we looked at the bottom because something didn't look or feel right,..so we opened the sheathing to see on the bottom, and whole thing is made from scrap wood or Clearly a second or third grade (if there is such thing) wood . theres still dried scrap bark on some of the splintering wood as well as the stapled wood on the joint is suspect, with no wood screws or bracketing  at all . Yes it was a deal all right. But it's not when I think I'm going to have to rebuild the damn wood frame of the couch somehow with something to support the crap workmanship. I won't be buying from them again. I've got all kinds of pictures  I'm trying to find a site to host it so I can show the absolute ridiculousness of it.

Follow up : Wayfair contacted us and gave us choice of a new couch or a refund . They were fair and straight forward. So we are exchanging the couch out in March , we still are going to have to look under it to see if we get the same issues."
Wayfair Canada,2019-02-14T19:35:16Z,5,"They have very good sales!!! 
They deliver before the time!!!"
Wayfair Canada,2019-02-13T19:50:44Z,5,"Wayfair, I will give you full marks even thought the product I bought was defective from manufacturer. I fixed it with black tape, but it was a let down to see the legs defective/cracked from a fair decent quality printer cart
Apon second look ,the packaging box does show a small amount of damage to one corner, and as the parcel had to go through some very cold temps, it could be a shock crack"
